,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-24 06:00:00+00:00,6.0,1076.0,0.0,0.0,0.0,395.0,36.0,192.75,6.5,1097.25,2809.5,134.25,0.0,5102.25,2943.75,5102.25,-2158.5,None,IT_CSUD,2026-04-23
2026-01-24 07:00:00+00:00,6.0,1119.5,0.0,0.0,0.0,421.0,36.0,197.0,235.5,1251.75,3266.75,199.5,0.0,5766.5,3466.25,5766.5,-2300.25,None,IT_CSUD,2026-04-23
2026-01-24 08:00:00+00:00,6.0,1114.5,0.0,0.0,0.0,416.5,36.0,198.0,764.25,1335.0,3870.25,289.75,0.0,6334.0,4160.0,6334.0,-2174.0,None,IT_CSUD,2026-04-23
2026-01-24 09:00:00+00:00,6.0,1089.25,0.0,0.0,0.0,400.5,36.0,192.25,1234.25,1477.0,4435.25,84.5,0.0,6524.5,4519.75,6524.5,-2004.75,None,IT_CSUD,2026-04-23
2026-01-24 10:00:00+00:00,6.0,903.25,0.0,0.0,0.0,373.0,36.0,190.0,1647.25,1490.25,4645.75,0.0,23.5,6359.0,4645.75,6382.5,-1736.75,None,IT_CSUD,2026-04-23
2026-01-24 11:00:00+00:00,6.0,832.5,0.0,0.0,0.0,330.5,20.5,188.75,1747.25,1644.0,4769.5,0.0,540.25,6346.0,4769.5,6886.25,-2116.75,None,IT_CSUD,2026-04-23
2026-01-24 12:00:00+00:00,6.0,836.0,0.0,0.0,0.0,325.0,20.0,189.25,1653.5,1625.5,4655.25,0.0,565.75,5954.75,4655.25,6520.5,-1865.25,None,IT_CSUD,2026-04-23
2026-01-24 13:00:00+00:00,6.0,938.75,0.0,0.0,0.0,326.5,20.25,187.5,1363.75,1659.5,4502.25,0.0,47.75,5897.0,4502.25,5944.75,-1442.5,None,IT_CSUD,2026-04-23
2026-01-24 14:00:00+00:00,6.0,1266.5,0.0,0.0,0.0,335.75,21.0,188.25,762.75,1571.25,4151.5,0.0,5.75,5883.25,4151.5,5889.0,-1737.5,None,IT_CSUD,2026-04-23
2026-01-24 15:00:00+00:00,6.0,1367.75,0.0,0.0,0.0,420.0,36.0,195.25,200.0,1428.5,3653.5,29.25,0.0,6029.0,3682.75,6029.0,-2346.25,None,IT_CSUD,2026-04-23
2026-01-24 16:00:00+00:00,6.0,1430.5,0.0,0.0,0.0,467.0,36.0,197.5,1.0,1260.0,3398.0,169.25,0.0,6447.0,3567.25,6447.0,-2879.75,None,IT_CSUD,2026-04-23
2026-01-24 17:00:00+00:00,6.0,1473.0,0.0,0.0,0.0,489.0,36.0,196.0,0.0,1080.25,3280.25,276.5,0.0,6592.25,3556.75,6592.25,-3035.5,None,IT_CSUD,2026-04-23
2026-01-24 18:00:00+00:00,6.0,1473.25,0.0,0.0,0.0,489.75,36.0,198.5,0.0,704.5,2908.0,261.75,0.0,6620.75,3169.75,6620.75,-3451.0,None,IT_CSUD,2026-04-23
2026-01-24 19:00:00+00:00,6.0,1409.0,0.0,0.0,0.0,448.25,36.0,197.5,0.0,546.0,2642.75,141.5,0.0,6223.75,2784.25,6223.75,-3439.5,None,IT_CSUD,2026-04-23
2026-01-24 20:00:00+00:00,6.0,1421.25,0.0,0.0,0.0,411.25,20.25,192.5,0.0,462.0,2513.25,71.75,0.0,5655.25,2585.0,5655.25,-3070.25,None,IT_CSUD,2026-04-23
2026-01-24 21:00:00+00:00,6.0,685.5,0.0,0.0,0.0,403.25,20.0,192.25,0.0,435.5,1742.5,0.0,1.0,5029.25,1742.5,5030.25,-3287.75,None,IT_CSUD,2026-04-23
2026-01-24 22:00:00+00:00,6.0,359.75,0.0,0.0,0.0,393.0,20.0,193.5,0.0,497.25,1469.5,13.5,0.0,4608.5,1483.0,4608.5,-3125.5,None,IT_CSUD,2026-04-23
2026-01-24 23:00:00+00:00,6.0,151.75,0.0,0.0,0.0,376.5,0.5,192.0,0.0,373.75,1100.5,18.25,0.0,4200.5,1118.75,4200.5,-3081.75,None,IT_CSUD,2026-04-23
2026-01-25 00:00:00+00:00,6.0,30.25,0.0,0.0,0.0,368.25,0.0,191.5,0.0,384.5,980.5,209.25,0.0,3971.25,1189.75,3971.25,-2781.5,None,IT_CSUD,2026-04-23
2026-01-25 01:00:00+00:00,6.0,28.75,0.0,0.0,0.0,362.0,0.0,190.75,0.0,524.75,1112.25,210.75,0.0,3781.0,1323.0,3781.0,-2458.0,None,IT_CSUD,2026-04-23
2026-01-25 02:00:00+00:00,6.0,28.75,0.0,0.0,0.0,360.25,0.0,190.75,0.0,1049.0,1634.75,0.0,12.0,3743.25,1634.75,3755.25,-2120.5,None,IT_CSUD,2026-04-23
2026-01-25 03:00:00+00:00,6.0,28.5,0.0,0.0,0.0,361.5,0.0,190.25,0.0,1272.0,1858.25,32.75,0.0,3738.25,1891.0,3738.25,-1847.25,None,IT_CSUD,2026-04-23
2026-01-25 04:00:00+00:00,6.0,29.0,0.0,0.0,0.0,412.0,1.0,190.25,0.0,1375.25,2013.5,19.0,0.0,3917.75,2032.5,3917.75,-1885.25,None,IT_CSUD,2026-04-23
2026-01-25 05:00:00+00:00,6.0,32.0,0.0,0.0,0.0,442.75,20.0,190.25,0.0,1202.5,1893.5,0.0,1.0,4060.0,1893.5,4061.0,-2167.5,None,IT_CSUD,2026-04-23
2026-01-25 06:00:00+00:00,6.0,32.75,0.0,0.0,0.0,470.5,20.0,194.0,2.25,1307.25,2032.75,0.0,17.25,4376.5,2032.75,4393.75,-2361.0,None,IT_CSUD,2026-04-23
2026-01-25 07:00:00+00:00,6.0,34.75,0.0,0.0,0.0,501.75,20.0,197.0,74.25,1381.0,2214.75,0.0,1.0,4825.5,2214.75,4826.5,-2611.75,None,IT_CSUD,2026-04-23
2026-01-25 08:00:00+00:00,6.0,33.75,0.0,0.0,0.0,513.75,20.0,195.25,289.5,1448.75,2507.0,2.25,0.0,5444.25,2509.25,5444.25,-2935.0,None,IT_CSUD,2026-04-23
2026-01-25 09:00:00+00:00,6.0,33.25,0.0,0.0,0.0,477.75,20.0,193.0,750.25,1125.75,2606.0,42.5,0.0,5782.75,2648.5,5782.75,-3134.25,None,IT_CSUD,2026-04-23
2026-01-25 10:00:00+00:00,6.0,74.5,0.0,0.0,0.0,491.25,20.0,193.25,1548.5,1524.5,3858.0,0.0,9.75,6225.75,3858.0,6235.5,-2377.5,None,IT_CSUD,2026-04-23
2026-01-25 11:00:00+00:00,6.0,32.25,0.0,0.0,0.0,547.0,20.0,190.0,1599.5,1447.0,3841.75,0.0,4.25,6217.25,3841.75,6221.5,-2379.75,None,IT_CSUD,2026-04-23
2026-01-25 12:00:00+00:00,6.0,30.25,0.0,0.0,0.0,544.25,20.0,192.25,1794.0,1368.5,3955.25,0.0,155.5,5855.5,3955.25,6011.0,-2055.75,None,IT_CSUD,2026-04-23
2026-01-25 13:00:00+00:00,6.0,49.0,0.0,0.0,0.0,564.75,20.0,191.25,1113.25,1326.75,3271.0,0.0,272.75,5555.25,3271.0,5828.0,-2557.0,None,IT_CSUD,2026-04-23
2026-01-25 14:00:00+00:00,6.0,272.5,0.0,0.0,0.0,579.25,20.0,190.0,505.0,1254.75,2827.5,67.25,0.0,5655.25,2894.75,5655.25,-2760.5,None,IT_CSUD,2026-04-23
2026-01-25 15:00:00+00:00,6.25,616.5,0.0,0.0,0.0,618.25,20.0,190.25,136.0,1330.0,2917.25,133.0,0.0,5883.25,3050.25,5883.25,-2833.0,None,IT_CSUD,2026-04-23
2026-01-25 16:00:00+00:00,6.0,748.0,0.0,0.0,0.0,666.0,20.5,196.75,2.25,1304.75,2944.25,211.75,0.0,6308.0,3156.0,6308.0,-3152.0,None,IT_CSUD,2026-04-23
2026-01-25 17:00:00+00:00,7.0,830.0,0.0,0.0,0.0,618.5,36.0,197.0,0.0,1356.25,3044.75,293.5,0.0,6578.25,3338.25,6578.25,-3240.0,None,IT_CSUD,2026-04-23
2026-01-25 18:00:00+00:00,6.0,857.75,0.0,0.0,0.0,612.0,36.0,198.5,0.0,1279.25,2989.5,308.5,0.0,6687.0,3298.0,6687.0,-3389.0,None,IT_CSUD,2026-04-23
2026-01-25 19:00:00+00:00,6.5,859.5,0.0,0.0,0.0,600.75,36.0,198.25,0.0,1407.0,3108.0,239.0,0.0,6582.25,3347.0,6582.25,-3235.25,None,IT_CSUD,2026-04-23
2026-01-25 20:00:00+00:00,6.0,762.25,0.0,0.0,0.0,601.5,20.5,195.5,0.0,1389.5,2975.25,46.0,0.0,6207.75,3021.25,6207.75,-3186.5,None,IT_CSUD,2026-04-23
2026-01-25 21:00:00+00:00,6.0,250.75,0.0,0.0,0.0,572.75,20.0,192.5,0.0,1450.5,2492.5,0.0,1.0,5691.25,2492.5,5692.25,-3199.75,None,IT_CSUD,2026-04-23
2026-01-25 22:00:00+00:00,6.0,32.0,0.0,0.0,0.0,563.5,20.0,191.5,0.0,1484.25,2297.25,0.0,1.5,5048.25,2297.25,5049.75,-2752.5,None,IT_CSUD,2026-04-23
2026-01-25 23:00:00+00:00,6.0,33.0,0.0,0.0,0.0,509.5,0.75,191.75,0.0,1501.5,2242.5,0.0,81.75,4485.5,2242.5,4567.25,-2324.75,None,IT_CSUD,2026-04-23
2026-01-26 00:00:00+00:00,6.0,33.0,0.0,0.0,0.0,518.0,0.0,191.0,0.0,1377.25,2125.25,0.0,14.5,4173.75,2125.25,4188.25,-2063.0,None,IT_CSUD,2026-04-23
2026-01-26 01:00:00+00:00,6.0,33.0,0.0,0.0,0.0,513.25,0.0,191.5,0.0,1291.75,2035.5,0.0,83.75,4008.25,2035.5,4092.0,-2056.5,None,IT_CSUD,2026-04-23
2026-01-26 02:00:00+00:00,6.0,33.0,0.0,0.0,0.0,512.25,0.0,190.0,0.0,993.0,1734.25,0.0,81.75,3845.5,1734.25,3927.25,-2193.0,None,IT_CSUD,2026-04-23
2026-01-26 03:00:00+00:00,6.0,65.5,0.0,0.0,0.0,536.25,0.0,188.0,0.0,689.0,1484.75,0.0,15.25,3821.25,1484.75,3836.5,-2351.75,None,IT_CSUD,2026-04-23
2026-01-26 04:00:00+00:00,6.0,518.25,0.0,0.0,0.0,530.75,3.0,186.25,0.0,695.75,1940.0,31.0,0.0,4253.75,1971.0,4253.75,-2282.75,None,IT_CSUD,2026-04-23
2026-01-26 05:00:00+00:00,6.0,1666.5,0.0,0.0,0.0,533.25,36.0,187.25,0.0,435.5,2864.5,90.5,0.0,5212.5,2955.0,5212.5,-2257.5,None,IT_CSUD,2026-04-23
2026-01-26 06:00:00+00:00,6.0,2451.75,0.0,0.0,0.0,576.75,36.0,188.0,22.0,480.0,3760.5,136.0,0.0,6153.25,3896.5,6153.25,-2256.75,None,IT_CSUD,2026-04-23
2026-01-26 07:00:00+00:00,6.0,2689.25,0.0,0.0,0.0,586.0,36.0,185.25,277.25,378.0,4157.75,199.0,0.0,6852.5,4356.75,6852.5,-2495.75,None,IT_CSUD,2026-04-23
2026-01-26 08:00:00+00:00,6.0,2602.0,0.0,0.0,0.0,582.5,37.5,188.0,698.25,187.0,4301.25,190.5,0.0,7380.0,4491.75,7380.0,-2888.25,None,IT_CSUD,2026-04-23
2026-01-26 09:00:00+00:00,5.5,2597.25,0.0,0.0,0.0,576.5,36.25,188.25,1084.75,130.5,4619.0,150.0,0.0,7596.5,4769.0,7596.5,-2827.5,None,IT_CSUD,2026-04-23
2026-01-26 10:00:00+00:00,6.0,2592.25,0.0,0.0,0.0,573.5,36.0,188.5,1366.75,103.25,4866.25,92.75,0.0,7708.0,4959.0,7708.0,-2749.0,None,IT_CSUD,2026-04-23
2026-01-26 11:00:00+00:00,6.0,2502.25,0.0,0.0,0.0,563.0,36.0,184.0,1451.0,71.5,4813.75,0.0,42.0,7615.5,4813.75,7657.5,-2843.75,None,IT_CSUD,2026-04-23
2026-01-26 12:00:00+00:00,6.0,2524.25,0.0,0.0,0.0,561.25,36.0,182.75,1597.75,39.75,4947.75,0.0,46.5,7382.5,4947.75,7429.0,-2481.25,None,IT_CSUD,2026-04-23
2026-01-26 13:00:00+00:00,5.75,2880.75,0.0,0.0,0.0,559.75,36.0,183.75,1215.75,11.75,4893.5,0.0,44.75,7409.75,4893.5,7454.5,-2561.0,None,IT_CSUD,2026-04-23
2026-01-26 14:00:00+00:00,6.0,3152.75,0.0,0.0,0.0,567.25,36.0,181.75,743.5,68.0,4755.25,53.5,0.0,7182.25,4808.75,7182.25,-2373.5,None,IT_CSUD,2026-04-23
2026-01-26 15:00:00+00:00,5.75,3186.25,0.0,0.0,0.0,601.5,36.0,181.75,230.5,361.25,4603.0,123.25,0.0,7017.0,4726.25,7017.0,-2290.75,None,IT_CSUD,2026-04-23
2026-01-26 16:00:00+00:00,6.0,3331.5,0.0,0.0,0.0,608.5,36.0,186.25,8.0,737.25,4913.5,248.0,0.0,7347.5,5161.5,7347.5,-2186.0,None,IT_CSUD,2026-04-23
2026-01-26 17:00:00+00:00,6.0,3317.25,0.0,0.0,0.0,594.25,36.0,185.0,0.0,864.75,5003.25,247.75,0.0,7520.0,5251.0,7520.0,-2269.0,None,IT_CSUD,2026-04-23
2026-01-26 18:00:00+00:00,6.0,3302.0,0.0,0.0,0.0,564.75,36.0,186.5,0.0,952.75,5048.0,166.5,0.0,7436.75,5214.5,7436.75,-2222.25,None,IT_CSUD,2026-04-23
2026-01-26 19:00:00+00:00,6.0,3033.5,0.0,0.0,0.0,546.75,36.0,188.0,0.0,898.25,4708.5,138.75,0.0,7043.0,4847.25,7043.0,-2195.75,None,IT_CSUD,2026-04-23
2026-01-26 20:00:00+00:00,6.0,2597.0,0.0,0.0,0.0,560.0,36.0,187.0,0.0,770.0,4156.0,104.5,0.0,6363.0,4260.5,6363.0,-2102.5,None,IT_CSUD,2026-04-23
2026-01-26 21:00:00+00:00,6.0,1966.75,0.0,0.0,0.0,514.75,20.25,184.0,0.0,611.0,3302.75,85.5,0.0,5620.25,3388.25,5620.25,-2232.0,None,IT_CSUD,2026-04-23
2026-01-26 22:00:00+00:00,6.0,1273.5,0.0,0.0,0.0,521.0,20.0,186.75,0.0,450.0,2457.25,74.0,0.0,4866.5,2531.25,4866.5,-2335.25,None,IT_CSUD,2026-04-23
2026-01-26 23:00:00+00:00,6.0,827.5,0.0,0.0,0.0,529.5,0.5,186.5,0.0,296.5,1846.5,84.25,0.0,4326.5,1930.75,4326.5,-2395.75,None,IT_CSUD,2026-04-23
2026-01-27 00:00:00+00:00,6.0,821.5,0.0,0.0,0.0,485.5,0.0,185.25,0.0,150.5,1648.75,28.25,0.0,3983.0,1677.0,3983.0,-2306.0,None,IT_CSUD,2026-04-23
2026-01-27 01:00:00+00:00,6.0,868.25,0.0,0.0,0.0,485.0,0.0,185.75,0.0,98.75,1643.75,0.0,7.25,3731.75,1643.75,3739.0,-2095.25,None,IT_CSUD,2026-04-23
2026-01-27 02:00:00+00:00,6.0,894.25,0.0,0.0,0.0,491.25,0.0,186.75,0.0,79.75,1658.0,41.5,0.0,3686.5,1699.5,3686.5,-1987.0,None,IT_CSUD,2026-04-23
2026-01-27 03:00:00+00:00,6.0,873.25,0.0,0.0,0.0,504.0,0.0,186.5,0.0,28.0,1597.75,94.25,0.0,3855.5,1692.0,3855.5,-2163.5,None,IT_CSUD,2026-04-23
2026-01-27 04:00:00+00:00,6.0,1224.75,0.0,0.0,0.0,513.5,6.25,188.75,0.0,14.5,1953.75,136.5,0.0,4217.5,2090.25,4217.5,-2127.25,None,IT_CSUD,2026-04-23
2026-01-27 05:00:00+00:00,6.0,2332.5,0.0,0.0,0.0,555.0,39.0,191.25,0.0,23.0,3146.75,214.25,0.0,5182.5,3361.0,5182.5,-1821.5,None,IT_CSUD,2026-04-23
2026-01-27 06:00:00+00:00,6.0,3047.25,0.0,0.0,0.0,564.5,39.0,187.5,58.25,32.0,3934.5,256.0,0.0,6216.25,4190.5,6216.25,-2025.75,None,IT_CSUD,2026-04-23
2026-01-27 07:00:00+00:00,6.0,3141.5,0.0,0.0,0.0,554.5,39.0,186.75,727.5,23.0,4678.25,225.25,0.0,6924.0,4903.5,6924.0,-2020.5,None,IT_CSUD,2026-04-23
2026-01-27 08:00:00+00:00,5.75,2946.75,0.0,0.0,0.0,545.0,37.25,186.75,1798.0,13.0,5532.5,201.25,0.0,7187.75,5733.75,7187.75,-1454.0,None,IT_CSUD,2026-04-23
2026-01-27 09:00:00+00:00,6.0,2622.25,0.0,0.0,0.0,519.0,38.0,186.25,2597.0,83.25,6051.75,100.0,0.0,7025.0,6151.75,7025.0,-873.25,None,IT_CSUD,2026-04-23
2026-01-27 10:00:00+00:00,6.0,2181.25,0.0,0.0,0.0,493.75,38.0,188.5,2932.75,300.25,6140.5,24.75,0.0,6937.75,6165.25,6937.75,-772.5,None,IT_CSUD,2026-04-23
2026-01-27 11:00:00+00:00,5.75,2087.75,0.0,0.0,0.0,458.5,20.25,184.5,2938.75,495.0,6190.5,0.0,91.75,6693.5,6190.5,6785.25,-594.75,None,IT_CSUD,2026-04-23
2026-01-27 12:00:00+00:00,6.0,1958.25,0.0,0.0,0.0,438.5,20.0,183.5,2772.0,754.5,6132.75,0.0,97.75,6580.25,6132.75,6678.0,-545.25,None,IT_CSUD,2026-04-23
2026-01-27 13:00:00+00:00,6.0,2376.0,0.0,0.0,0.0,451.0,22.0,186.25,2241.0,956.25,6238.5,0.0,44.25,6697.0,6238.5,6741.25,-502.75,None,IT_CSUD,2026-04-23
2026-01-27 14:00:00+00:00,6.0,2831.25,0.0,0.0,0.0,465.0,37.25,186.25,1102.0,1163.75,5791.5,0.0,0.25,6872.5,5791.5,6872.75,-1081.25,None,IT_CSUD,2026-04-23
2026-01-27 15:00:00+00:00,6.0,2922.75,0.0,0.0,0.0,463.0,39.0,185.5,245.0,1314.25,5175.5,121.5,0.0,7166.25,5297.0,7166.25,-1869.25,None,IT_CSUD,2026-04-23
2026-01-27 16:00:00+00:00,6.0,2981.25,0.0,0.0,0.0,562.5,39.0,188.25,2.75,1455.0,5234.75,267.5,0.0,7592.25,5502.25,7592.25,-2090.0,None,IT_CSUD,2026-04-23
2026-01-27 17:00:00+00:00,6.0,2932.5,0.0,0.0,0.0,567.75,39.0,188.0,0.0,1541.5,5274.75,275.5,0.0,7722.25,5550.25,7722.25,-2172.0,None,IT_CSUD,2026-04-23
2026-01-27 18:00:00+00:00,6.0,2921.75,0.0,0.0,0.0,563.25,39.0,189.0,0.0,1467.0,5186.0,274.5,0.0,7787.25,5460.5,7787.25,-2326.75,None,IT_CSUD,2026-04-23
2026-01-27 19:00:00+00:00,6.0,2863.75,0.0,0.0,0.0,556.75,39.0,189.0,0.0,1511.0,5165.5,154.0,0.0,7414.5,5319.5,7414.5,-2095.0,None,IT_CSUD,2026-04-23
2026-01-27 20:00:00+00:00,6.0,2334.5,0.0,0.0,0.0,538.25,39.0,189.5,0.0,1458.5,4565.75,160.5,0.0,6795.5,4726.25,6795.5,-2069.25,None,IT_CSUD,2026-04-23
2026-01-27 21:00:00+00:00,6.0,1949.25,0.0,0.0,0.0,524.5,20.25,187.5,0.0,1569.5,4257.0,80.25,0.0,6169.75,4337.25,6169.75,-1832.5,None,IT_CSUD,2026-04-23
2026-01-27 22:00:00+00:00,6.0,1340.25,0.0,0.0,0.0,518.25,20.0,189.5,0.0,1594.75,3668.75,82.75,0.0,5514.5,3751.5,5514.5,-1763.0,None,IT_CSUD,2026-04-23
2026-01-27 23:00:00+00:00,6.0,917.25,0.0,0.0,0.0,530.25,0.5,186.75,0.0,1573.75,3214.5,234.5,0.0,5016.25,3449.0,5016.25,-1567.25,None,IT_CSUD,2026-04-23
2026-01-28 00:00:00+00:00,6.0,851.5,0.0,0.0,0.0,514.25,0.0,185.25,0.0,1638.5,3195.5,193.75,0.0,4756.25,3389.25,4756.25,-1367.0,None,IT_CSUD,2026-04-23
2026-01-28 01:00:00+00:00,6.0,806.25,0.0,0.0,0.0,515.5,0.0,185.25,0.0,1554.25,3067.25,86.75,0.0,4580.25,3154.0,4580.25,-1426.25,None,IT_CSUD,2026-04-23
2026-01-28 02:00:00+00:00,6.0,765.25,0.0,0.0,0.0,514.0,0.0,185.5,0.0,1529.0,2999.75,103.25,0.0,4526.75,3103.0,4526.75,-1423.75,None,IT_CSUD,2026-04-23
2026-01-28 03:00:00+00:00,6.0,860.0,0.0,0.0,0.0,511.75,0.0,186.0,0.0,1508.75,3072.5,39.0,0.0,4575.5,3111.5,4575.5,-1464.0,None,IT_CSUD,2026-04-23
2026-01-28 04:00:00+00:00,6.0,870.5,0.0,0.0,0.0,509.5,5.75,185.75,0.0,1418.5,2996.0,159.0,0.0,4781.75,3155.0,4781.75,-1626.75,None,IT_CSUD,2026-04-23
2026-01-28 05:00:00+00:00,6.0,1523.25,0.0,0.0,0.0,528.0,39.0,190.75,0.0,1373.5,3660.5,230.25,0.0,5569.0,3890.75,5569.0,-1678.25,None,IT_CSUD,2026-04-23
2026-01-28 06:00:00+00:00,6.0,1705.25,0.0,0.0,0.0,544.5,39.0,188.75,2.75,1443.25,3929.5,281.0,0.0,6453.5,4210.5,6453.5,-2243.0,None,IT_CSUD,2026-04-23
2026-01-28 07:00:00+00:00,6.0,1845.0,0.0,0.0,0.0,567.0,39.0,188.5,84.75,1511.75,4242.0,528.0,0.0,7201.75,4770.0,7201.75,-2431.75,None,IT_CSUD,2026-04-23
2026-01-28 08:00:00+00:00,6.0,1828.25,0.0,0.0,0.0,586.0,39.0,189.0,224.5,1686.5,4559.25,250.25,0.0,7708.0,4809.5,7708.0,-2898.5,None,IT_CSUD,2026-04-23
2026-01-28 09:00:00+00:00,5.5,1823.0,0.0,0.0,0.0,595.0,39.0,189.5,336.0,1731.75,4719.75,186.25,0.0,7988.75,4906.0,7988.75,-3082.75,None,IT_CSUD,2026-04-23
2026-01-28 10:00:00+00:00,5.25,1729.5,0.0,0.0,0.0,609.5,20.5,190.0,432.0,1756.0,4742.75,105.75,0.0,8170.75,4848.5,8170.75,-3322.25,None,IT_CSUD,2026-04-23
2026-01-28 11:00:00+00:00,6.0,1568.0,0.0,0.0,0.0,585.75,20.0,185.0,596.25,1845.0,4806.0,57.75,0.0,8040.25,4863.75,8040.25,-3176.5,None,IT_CSUD,2026-04-23
2026-01-28 12:00:00+00:00,6.0,1578.0,0.0,0.0,0.0,574.0,20.0,185.75,958.0,1782.25,5104.0,14.75,0.0,7534.0,5118.75,7534.0,-2415.25,None,IT_CSUD,2026-04-23
2026-01-28 13:00:00+00:00,5.75,1559.0,0.0,0.0,0.0,597.25,20.0,187.5,641.75,1777.5,4788.75,0.0,13.5,7384.75,4788.75,7398.25,-2609.5,None,IT_CSUD,2026-04-23
2026-01-28 14:00:00+00:00,6.0,1782.25,0.0,0.0,0.0,678.0,20.75,188.25,391.75,1740.75,4807.75,35.0,0.0,7425.75,4842.75,7425.75,-2583.0,None,IT_CSUD,2026-04-23
2026-01-28 15:00:00+00:00,6.0,2384.25,0.0,0.0,0.0,696.5,39.0,193.5,157.5,1756.0,5232.75,390.5,0.0,7592.0,5623.25,7592.0,-1968.75,None,IT_CSUD,2026-04-23
2026-01-28 16:00:00+00:00,5.75,2544.0,0.0,0.0,0.0,698.75,39.0,195.0,4.25,1742.25,5229.0,341.0,0.0,7932.0,5570.0,7932.0,-2362.0,None,IT_CSUD,2026-04-23
2026-01-28 17:00:00+00:00,6.0,2517.0,0.0,0.0,0.0,694.25,39.0,197.5,0.0,1670.75,5124.5,361.5,0.0,7890.75,5486.0,7890.75,-2404.75,None,IT_CSUD,2026-04-23
2026-01-28 18:00:00+00:00,6.0,2527.75,0.0,0.0,0.0,692.5,39.0,194.25,0.0,1680.0,5139.5,292.75,0.0,7982.25,5432.25,7982.25,-2550.0,None,IT_CSUD,2026-04-23
2026-01-28 19:00:00+00:00,6.0,2523.25,0.0,0.0,0.0,672.75,39.0,192.0,0.0,1710.25,5143.25,368.5,0.0,7573.5,5511.75,7573.5,-2061.75,None,IT_CSUD,2026-04-23
2026-01-28 20:00:00+00:00,6.0,2482.75,0.0,0.0,0.0,658.5,39.0,193.0,0.0,1645.5,5024.75,216.5,0.0,7029.75,5241.25,7029.75,-1788.5,None,IT_CSUD,2026-04-23
2026-01-28 21:00:00+00:00,6.0,1234.0,0.0,0.0,0.0,658.0,39.0,189.0,0.0,1563.75,3689.75,176.5,0.0,6275.75,3866.25,6275.75,-2409.5,None,IT_CSUD,2026-04-23
2026-01-28 22:00:00+00:00,6.0,923.75,0.0,0.0,0.0,660.5,20.5,185.75,0.0,1439.0,3235.5,112.0,0.0,5679.0,3347.5,5679.0,-2331.5,None,IT_CSUD,2026-04-23
2026-01-28 23:00:00+00:00,6.0,1011.75,0.0,0.0,0.0,608.5,0.5,185.25,0.0,1073.25,2885.25,13.25,0.0,4876.5,2898.5,4876.5,-1978.0,None,IT_CSUD,2026-04-23
2026-01-29 00:00:00+00:00,6.0,1005.0,0.0,0.0,0.0,600.5,0.0,186.5,0.0,345.75,2143.75,40.25,0.0,4297.0,2184.0,4297.0,-2113.0,None,IT_CSUD,2026-04-23
2026-01-29 01:00:00+00:00,6.0,983.25,0.0,0.0,0.0,587.5,0.0,187.75,0.0,111.75,1876.25,9.5,0.0,3991.5,1885.75,3991.5,-2105.75,None,IT_CSUD,2026-04-23
2026-01-29 02:00:00+00:00,6.0,903.5,0.0,0.0,0.0,591.0,0.0,186.25,0.0,39.25,1726.0,2.25,0.0,3927.5,1728.25,3927.5,-2199.25,None,IT_CSUD,2026-04-23
2026-01-29 03:00:00+00:00,6.0,920.0,0.0,0.0,0.0,591.75,0.0,184.25,0.0,44.25,1746.25,74.75,0.0,4060.75,1821.0,4060.75,-2239.75,None,IT_CSUD,2026-04-23
2026-01-29 04:00:00+00:00,6.0,1105.0,0.0,0.0,0.0,615.5,3.5,184.5,0.0,61.5,1976.0,101.5,0.0,4416.0,2077.5,4416.0,-2338.5,None,IT_CSUD,2026-04-23
2026-01-29 05:00:00+00:00,6.0,1913.5,0.0,0.0,0.0,665.0,39.0,189.0,0.0,77.5,2890.0,166.25,0.0,5264.0,3056.25,5264.0,-2207.75,None,IT_CSUD,2026-04-23
2026-01-29 06:00:00+00:00,6.0,2403.75,0.0,0.0,0.0,685.5,39.0,189.75,12.5,44.25,3380.75,188.0,0.0,6122.5,3568.75,6122.5,-2553.75,None,IT_CSUD,2026-04-23
2026-01-29 07:00:00+00:00,6.0,2433.5,0.0,0.0,0.0,704.25,39.0,190.5,295.75,27.5,3696.5,291.75,0.0,6717.75,3988.25,6717.75,-2729.5,None,IT_CSUD,2026-04-23
2026-01-29 08:00:00+00:00,6.0,2428.0,0.0,0.0,0.0,724.5,39.0,184.75,1125.0,35.25,4542.5,273.75,0.0,7152.5,4816.25,7152.5,-2336.25,None,IT_CSUD,2026-04-23
2026-01-29 09:00:00+00:00,6.0,2201.25,0.0,0.0,0.0,702.0,20.5,187.25,1733.5,128.75,4979.25,126.25,0.0,7274.0,5105.5,7274.0,-2168.5,None,IT_CSUD,2026-04-23
2026-01-29 10:00:00+00:00,6.0,1870.5,0.0,0.0,0.0,711.75,20.0,185.5,1769.25,257.5,4820.5,91.5,0.0,7369.75,4912.0,7369.75,-2457.75,None,IT_CSUD,2026-04-23
2026-01-29 11:00:00+00:00,6.0,1756.0,0.0,0.0,0.0,716.75,20.0,181.75,1733.25,385.5,4799.25,21.5,0.0,7292.5,4820.75,7292.5,-2471.75,None,IT_CSUD,2026-04-23
